hour,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales
2017-01-14 07:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-14 08:00:00,4,159.800,0.000,0.000,159.800,0.000,0.000,159.800
2017-01-14 09:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-14 10:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2017-01-14 11:00:00,4,144.750,0.000,0.000,144.750,0.000,0.000,144.750
2017-01-14 12:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2017-01-14 13:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-14 14:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-14 15:00:00,4,172.750,0.000,0.000,172.750,0.000,0.000,172.750
2017-01-14 16:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-14 17:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-14 18:00:00,6,182.700,0.000,0.000,182.700,0.000,0.000,182.700
2017-01-14 19:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-14 20:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-14 21:00:00,3,124.850,0.000,0.000,124.850,0.000,0.000,124.850
2017-01-14 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-14 23:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2017-01-15 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-15 01:00:00,0,0.000,0.000,-104.850,-104.850,-7.990,0.000,-112.840
2017-01-15 02:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-15 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-15 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-15 05:00:00,2,69.900,-6.230,0.000,63.670,0.000,0.000,63.670
2017-01-15 06:00:00,2,127.800,0.000,0.000,127.800,0.000,0.000,127.800
2017-01-15 07:00:00,2,89.900,0.000,0.000,89.900,0.000,0.000,89.900
2017-01-15 08:00:00,1,44.950,0.000,0.000,44.950,10.990,0.000,55.940
2017-01-15 09:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-15 10:00:00,2,79.900,-11.230,0.000,68.670,0.000,0.000,68.670
2017-01-15 11:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-15 12:00:00,3,114.850,0.000,0.000,114.850,7.990,0.000,122.840
2017-01-15 13:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-15 14:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-15 15:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-15 16:00:00,4,109.800,0.000,0.000,109.800,0.000,0.000,109.800
2017-01-15 17:00:00,2,79.900,-11.230,0.000,68.670,0.000,0.000,68.670
2017-01-15 18:00:00,5,174.750,-8.730,0.000,166.020,0.000,0.000,166.020
2017-01-15 19:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2017-01-15 20:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-15 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-15 22:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2017-01-15 23:00:00,2,84.820,0.000,0.000,84.820,0.000,0.980,85.800
2017-01-16 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-16 01:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-16 02:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-16 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-16 04:00:00,2,69.900,0.000,-14.000,55.900,0.000,0.000,55.900
2017-01-16 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-16 06:00:00,1,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-16 07:00:00,1,37.900,0.000,0.000,37.900,0.000,0.000,37.900
2017-01-16 08:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2017-01-16 09:00:00,4,159.800,0.000,0.000,159.800,0.000,0.000,159.800
2017-01-16 10:00:00,4,138.700,0.000,0.000,138.700,0.000,0.000,138.700
2017-01-16 11:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-16 12:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2017-01-16 13:00:00,1,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2017-01-16 14:00:00,4,165.700,0.000,0.000,165.700,0.000,0.000,165.700
2017-01-16 15:00:00,3,127.800,0.000,0.000,127.800,0.000,0.000,127.800
2017-01-16 16:00:00,7,254.650,0.000,0.000,254.650,0.000,0.000,254.650
2017-01-16 17:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2017-01-16 18:00:00,7,312.550,0.000,0.000,312.550,0.000,0.000,312.550
2017-01-16 19:00:00,4,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2017-01-16 20:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-16 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-16 22:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2017-01-16 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-17 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 06:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 07:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-17 08:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-17 09:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-17 10:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2017-01-17 11:00:00,6,229.700,-8.730,0.000,220.970,0.000,0.000,220.970
2017-01-17 12:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-17 13:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-17 14:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-17 15:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-17 16:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-17 17:00:00,6,217.650,0.000,0.000,217.650,0.000,0.000,217.650
2017-01-17 18:00:00,4,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2017-01-17 19:00:00,3,81.840,0.000,0.000,81.840,0.000,1.010,82.850
2017-01-17 20:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2017-01-17 21:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-17 22:00:00,4,172.750,-8.730,0.000,164.020,0.000,0.000,164.020
2017-01-17 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-18 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-18 07:00:00,6,212.650,0.000,0.000,212.650,0.000,0.000,212.650
2017-01-18 08:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-18 09:00:00,3,99.850,0.000,0.000,99.850,0.000,0.000,99.850
2017-01-18 10:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-18 11:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2017-01-18 12:00:00,5,144.750,0.000,0.000,144.750,0.000,0.000,144.750
2017-01-18 13:00:00,4,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2017-01-18 14:00:00,3,107.800,0.000,0.000,107.800,0.000,0.000,107.800
2017-01-18 15:00:00,4,162.750,0.000,0.000,162.750,0.000,0.000,162.750
2017-01-18 16:00:00,4,165.700,0.000,0.000,165.700,0.000,0.000,165.700
2017-01-18 17:00:00,4,144.750,0.000,0.000,144.750,0.000,0.000,144.750
2017-01-18 18:00:00,5,142.750,0.000,0.000,142.750,0.000,0.000,142.750
2017-01-18 19:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-18 20:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-18 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-18 22:00:00,2,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2017-01-18 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-19 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-19 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-19 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-19 03:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-19 04:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2017-01-19 05:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-19 06:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-19 07:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-19 08:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-19 09:00:00,4,137.750,0.000,0.000,137.750,0.000,0.000,137.750
2017-01-19 10:00:00,2,97.800,0.000,0.000,97.800,0.000,0.000,97.800
2017-01-19 11:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-19 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-19 13:00:00,5,154.750,0.000,0.000,154.750,7.990,0.000,162.740
2017-01-19 14:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-19 15:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2017-01-19 16:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2017-01-19 17:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2017-01-19 18:00:00,6,219.700,0.000,0.000,219.700,0.000,0.000,219.700
2017-01-19 19:00:00,5,164.750,0.000,0.000,164.750,0.000,0.000,164.750
2017-01-19 20:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-19 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-19 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-19 23:00:00,2,37.900,0.000,0.000,37.900,0.000,0.000,37.900
2017-01-20 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-20 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-20 02:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-20 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-20 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-20 05:00:00,2,64.900,0.000,0.000,64.900,0.000,0.000,64.900
2017-01-20 06:00:00,2,79.900,-11.230,0.000,68.670,0.000,0.000,68.670
2017-01-20 07:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-20 08:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-20 09:00:00,4,127.800,-8.730,0.000,119.070,7.990,0.000,127.060
2017-01-20 10:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-20 11:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-20 12:00:00,1,34.950,0.000,0.000,34.950,7.990,0.000,42.940
2017-01-20 13:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-20 14:00:00,3,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2017-01-20 15:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-20 16:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-20 17:00:00,2,69.900,0.000,0.000,69.900,12.990,0.000,82.890
2017-01-20 18:00:00,2,69.900,-8.730,0.000,61.170,0.000,0.000,61.170
2017-01-20 19:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-20 20:00:00,1,34.950,0.000,-24.950,10.000,0.000,0.000,10.000
2017-01-20 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-20 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-20 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-21 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 06:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-21 07:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 08:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2017-01-21 09:00:00,4,159.750,0.000,0.000,159.750,0.000,0.000,159.750
2017-01-21 10:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-21 11:00:00,5,172.700,0.000,0.000,172.700,10.990,0.000,183.690
2017-01-21 12:00:00,7,249.650,0.000,0.000,249.650,0.000,0.000,249.650
2017-01-21 13:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-21 14:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2017-01-21 15:00:00,4,147.750,0.000,0.000,147.750,0.000,0.000,147.750
2017-01-21 16:00:00,3,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2017-01-21 17:00:00,4,184.750,0.000,0.000,184.750,0.000,0.000,184.750
2017-01-21 18:00:00,2,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-21 19:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2017-01-21 20:00:00,2,69.900,-17.460,0.000,52.440,0.000,0.000,52.440
2017-01-21 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-21 22:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2017-01-21 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-22 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-22 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-22 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-22 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-22 04:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2017-01-22 05:00:00,0,0.000,0.000,-34.950,-34.950,0.000,0.000,-34.950
2017-01-22 06:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-22 07:00:00,1,19.950,0.000,0.000,19.950,7.990,0.000,27.940
2017-01-22 08:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2017-01-22 09:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-22 10:00:00,3,124.850,0.000,0.000,124.850,0.000,0.000,124.850
2017-01-22 11:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-22 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-22 13:00:00,3,142.750,0.000,0.000,142.750,0.000,0.000,142.750
2017-01-22 14:00:00,2,89.900,0.000,0.000,89.900,0.000,0.000,89.900
2017-01-22 15:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2017-01-22 16:00:00,7,289.600,0.000,0.000,289.600,0.000,0.000,289.600
2017-01-22 17:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2017-01-22 18:00:00,11,392.400,-13.220,0.000,379.180,0.000,0.000,379.180
2017-01-22 19:00:00,5,164.750,0.000,0.000,164.750,0.000,0.000,164.750
2017-01-22 20:00:00,3,94.850,0.000,0.000,94.850,7.990,0.000,102.840
2017-01-22 21:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-22 22:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2017-01-22 23:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-23 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-23 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-23 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-23 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-23 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-23 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-23 06:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2017-01-23 07:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-23 08:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-23 09:00:00,3,124.850,0.000,0.000,124.850,0.000,0.000,124.850
2017-01-23 10:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-23 11:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-23 12:00:00,1,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2017-01-23 13:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-23 14:00:00,4,132.750,0.000,0.000,132.750,0.000,0.000,132.750
2017-01-23 15:00:00,2,92.850,0.000,0.000,92.850,0.000,0.000,92.850
2017-01-23 16:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2017-01-23 17:00:00,9,272.500,-11.230,0.000,261.270,0.000,0.000,261.270
2017-01-23 18:00:00,3,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2017-01-23 19:00:00,2,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2017-01-23 20:00:00,2,89.900,0.000,0.000,89.900,0.000,0.000,89.900
2017-01-23 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-23 22:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-23 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-24 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-24 01:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-24 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-24 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-24 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-24 05:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-24 06:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-24 07:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-24 08:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-24 09:00:00,4,159.800,-11.230,0.000,148.570,10.990,0.000,159.560
2017-01-24 10:00:00,5,174.750,0.000,0.000,174.750,0.000,0.000,174.750
2017-01-24 11:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-24 12:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2017-01-24 13:00:00,5,184.750,-8.730,0.000,176.020,0.000,0.000,176.020
2017-01-24 14:00:00,4,159.800,0.000,0.000,159.800,0.000,0.000,159.800
2017-01-24 15:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-24 16:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-24 17:00:00,5,189.700,0.000,0.000,189.700,0.000,0.000,189.700
2017-01-24 18:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-24 19:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-24 20:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2017-01-24 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-24 22:00:00,1,34.950,0.000,0.000,34.950,7.990,0.000,42.940
2017-01-24 23:00:00,0,0.000,0.000,-2.990,-2.990,0.000,0.000,-2.990
2017-01-25 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-25 01:00:00,0,0.000,0.000,-34.950,-34.950,0.000,0.000,-34.950
2017-01-25 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-25 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-25 04:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2017-01-25 05:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-25 06:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2017-01-25 07:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-25 08:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2017-01-25 09:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-25 10:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-25 11:00:00,6,229.650,0.000,0.000,229.650,7.990,0.000,237.640
2017-01-25 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-25 13:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-25 14:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-25 15:00:00,4,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2017-01-25 16:00:00,4,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2017-01-25 17:00:00,5,184.750,0.000,0.000,184.750,12.990,0.000,197.740
2017-01-25 18:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2017-01-25 19:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2017-01-25 20:00:00,3,120.750,0.000,0.000,120.750,0.000,0.000,120.750
2017-01-25 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-25 22:00:00,3,124.850,0.000,0.000,124.850,0.000,0.000,124.850
2017-01-25 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-26 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-26 01:00:00,0,0.000,0.000,-24.950,-24.950,0.000,0.000,-24.950
2017-01-26 02:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2017-01-26 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-26 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-26 05:00:00,2,69.900,-8.730,0.000,61.170,0.000,0.000,61.170
2017-01-26 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-26 07:00:00,4,129.800,-17.460,0.000,112.340,0.000,0.000,112.340
2017-01-26 08:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-26 09:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2017-01-26 10:00:00,6,322.450,0.000,0.000,322.450,0.000,0.000,322.450
2017-01-26 11:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-26 12:00:00,1,24.950,0.000,0.000,24.950,7.990,0.000,32.940
2017-01-26 13:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-26 14:00:00,3,89.850,0.000,0.000,89.850,10.990,0.000,100.840
2017-01-26 15:00:00,6,212.650,0.000,0.000,212.650,0.000,0.000,212.650
2017-01-26 16:00:00,2,79.900,-11.230,0.000,68.670,7.990,0.000,76.660
2017-01-26 17:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2017-01-26 18:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2017-01-26 19:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-26 20:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-26 21:00:00,5,184.750,0.000,0.000,184.750,0.000,0.000,184.750
2017-01-26 22:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-26 23:00:00,4,162.750,0.000,0.000,162.750,0.000,0.000,162.750
2017-01-27 00:00:00,1,34.950,0.000,-69.900,-34.950,0.000,0.000,-34.950
2017-01-27 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-27 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-27 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-27 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-27 05:00:00,2,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2017-01-27 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-27 07:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2017-01-27 08:00:00,4,114.800,0.000,0.000,114.800,0.000,0.000,114.800
2017-01-27 09:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-27 10:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-27 11:00:00,1,57.900,0.000,0.000,57.900,0.000,0.000,57.900
2017-01-27 12:00:00,3,94.850,0.000,0.000,94.850,7.990,0.000,102.840
2017-01-27 13:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2017-01-27 14:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2017-01-27 15:00:00,3,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2017-01-27 16:00:00,3,109.800,0.000,0.000,109.800,0.000,0.000,109.800
2017-01-27 17:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
